2177375067,Shelly Qi
114309502,R. Rahal
2177316896,Md. Shahinoor Rahman
3494947,Michelle L. Reina
48118503,Satyanarayana Rentala
49284628,Zahid Riaz
4782008,Ivan Ropovik
1573540341,L. Röseler
39666119,R. Ross
89854382,Amanda Rotella
144359430,Leopold Roth
97786019,Thomas J. Roulet
2163919334,M. M. Rubin
153560529,André Sammartino
2177495615,Johann Sanchez
144735983,A. Saville
47649730,M. Schaerer
1394924387,J. E. Schleu
151097662,Leo Schmallenbach
102860775,F. S. Spüntrup
15731113,B. M. Schumpe
2177473215,Tony Senanayake
1836544,Raffaello Seri
48991592,Feng Sheng
2128613041,Roary E. Snider
2177348241,Di Song
2092792886,Victoria Song
119502047,S. Starnawska
118154344,Kaia Stern
48817189,Samantha M. Stevens
1422472314,Eirik Strømland
119404125,Wu-Chen Su
2162023842,Hao Sun
6636595,Kevin P Sweeney
51288363,Reina Takamatsu
118763457,M. Terskova
147260600,K. S. Tey
33218790,W. Tierney
36951406,Mariya Todorova
48192511,Daniel Tolstoy
69443340,Lasse Torkkeli
5932252,J. Tybur
119919528,Francisco J. Valderrey
1419462324,Ana María Vallina-Hernandez
2177484030,Ranjith P. Vasudevan
152982809,G. V. Rao
69406247,A. Vernet
108779257,Tiia Vissak
40498369,Hinrich Voss
134814603,T. Wahle
10660173,Jonathan Wai
2177473097,Lauren E.T. Wakabayashi
6181502,Junnan Wang
2155302772,Peng Wang
2108682757,Ya-ting Wang
121015183,Robert Warmenhoven
1917550,Karl Wennberg
80725391,G. Wernicke
2167324,Jan K. Woike
2640144,C. Wollbrant
51886339,Greg Woodin
31414258,Joshua D. Wright
2177175575,Qiong Xia
2114115298,Zhenzhen Xie
2110590306,S. Yoon
2114108002,Wenlong Yuan
2152194737,Lin Yuan
145429338,Meltem Yucel
2179414415,Zhao Zheng
2153072861,Haibo Zhou
6537925,C. Zogmaister
117037531,Ro’i Zultan
2088143559,Jacopo Lenti
51151458,M. Tizzani
1999125,Óscar Araque
35167554,Lorenzo Gatti
2044357425,Vjosa Preniqi
2980678,C. Saitis
2086437290,Lorenzo Betti
145148025,A. Rosina
152428174,I. Tjøstheim
35576395,R. Lupu
2003085903,Oana Mitruț
28534096,A. Stan
2991354,F. Ungureanu
3088730,A. Moldoveanu
143833600,Eshwar Chandrasekharan
3144230,R. Chunara
2125780,R. Interdonato
3306556,K. Joseph
3195919,M. Malik
2059169453,Katja Mayer
10348485,C. Guerrisi
2119890,C. Turbelin
2462471,J. Duggan
118325148,J. Edmunds
144895607,C. Obi
2678739,R. Pebody
6088470,R. Mexia
2054978572,Ana O Franco
3979454,C. Koppeschaar
15053120,C. Kjelsø
2497711,M. Parvez
2228492,Simone Spagnol
40508207,Á. Csapó
1681220,E. Konstantinidis
145444269,R. Raleigh
1678460,Ailbhe N. Finnerty
5649543,T. Do
1767493,Jacopo Staiano
2023275,G. Rigato
1703601,N. Sebe
1742936,Subramanian Ramanathan
1685598,O. Aran
1705782,D. Jayagopi
2002210,T. Kim
1388673726,A. Matic
1791879,A. Cappelletti
68975363,Rita Latikka
1659311012,Reetta Oksa
2162760260,Sanna Kortelainen
2897224,Atte Oksanen
2047235283,Magdalena Celuch
4933710,Anne Mäkikangas
35156137,Markus Kaakinen
7976125,Noora Ellonen
2500080,H. Pirkkalainen
3000303,Markus Salo
117012089,E. Mantere
46224725,I. Savolainen
87429241,M. Nozawa
92420397,S. Funaki
35444249,A. Koivula
1948113,J. Hakanen
12226222,Tuuli Turja
107931929,Teija Järvenpää
1402298359,M. M. Keinänen-Toivola
8678863,Anu Sirola
49258401,J. Levänen
97969686,Sara Lindeman
11610568,N. Kgabi
49846616,H. Koivisto
107595825,Meri Olenius
2149922721,Samuel John
3032938,D. Mashauri
2536866,Marius Noreikis
2122427031,Yu Xiao
144755236,Yu Xiao
2089092,Sami Leppimäki
1581099024,V. Valdna
1581084314,Dainis Racenis
1581092454,Janis Tilibs
108268092,Jeffrey Salahub
2084533279,M. Minna
108096741,Petri Lähde
107740394,Marko Kukka
1419840409,Anna Matros-Goreses
32798942,Petteri Pulkkinen
73572589,H. Sandman
153162570,I. Zakharova
2074317243,Ulrike Gerhard
1722015,P. Riehmann
113336403,J. Reibert
1732545,Florian Echtler
144453851,B. Froehlich
40383994,Veronika Krauß
2522437,Ekaterina Fuchkina
32686828,Oana-Iuliana Popescu
2031167,Sven Bertel
16058730,J. Jongerden
6458447,Jacob van Etten
1933077486,S. Bontorin
50139333,G. Cencetti
2130615549,Antonio Longa
2144942797,Veronica Lachi
2042269425,G. Santin
144020416,M. Bianchini
2075355139,P. Liò
47260481,F. Scarselli
1702610,Andrea Passerini
1743621,Gianni Barlacchi
1646872838,Yahui Liu
1716310,E. Sangineto
2109270851,Yajing Chen
2780029,Linchao Bao
2143781255,Haoxian Zhang
1429806753,N. Sebe
1657672584,G. D. Toni
2188691,P. Viappiani
2158660620,Beatrice Nobile
47409139,G. Santin
4432203,P. Brutti
1845910953,E. Leoni
2369255,T. Istomin
144721584,D. Molteni
1721982,G. Picco
1777488,Elisabetta Farella
145093491,A. Murphy
88126567,E. Peruzzo
145001706,Wei Bi
152299145,G. Mauro
2254522,Andra Lutu
2819984,Inna Skarbovsky
2980937,Fabiana Fournier
1680267,A. Bucchiarone
2146584418,Simone Bassanelli
51328298,Piergiorgio Cipriano
31741444,L. Giovannini
1687107,A. Marconi
119692157,Weijie Wang
2165224662,Steve Azzolin
2075355155,Pietro Lio'
2121217899,Marco De Nadai
145200778,Wei Wang
39392131,Bruno Kessler
116595208,A. Murphy
1576615443,Pierfrancesco Ardino
40811261,E. Ricci
3099587,Stéphane Lathuilière
20841801,A. Bonassi
34375007,I. Cataldo
118062770,G. Gabrieli
41069881,M. Tandiono
1920140,J. Foo
11957349,G. Esposito
114689671,Jian Yao
1382657362,Xavier Alameda-Pineda
2073422479,Pablo Astudillo
3413671,Lorenzo Candeago
1779825065,Alex Chunet
2071108724,Nicholas K. W. Jones
2110263925,M. Khan
1403347841,Nancy Lozano‐Gracia
153070500,Emanuele Massaro
2079157892,Aleister Montfort
1659656322,Gevorg Yeghikyan
108524780,Felix L. Opolka
46689291,Deng Cai
91956362,Huayang Li
2158030450,Fan Yang
143701628,Wen Dong
2093215205,Raul Gomez
1694974,Dimosthenis Karatzas
52224070,G. Zen
1879167,F. Yang
67051069,Alina Vereshchaka
143701633,Wen Dong
2125048418,Sara Tonelli
103116775,Giulia Bertagnolli
3010504,P. Bosetti
145327386,M. Vescovi
153860226,F. Sacco
32981450,Tong Guan
143792458,C. Qiao
3435510,A. L. Alfeo
145432506,M. Cimino
1809381,G. Vaglini
2202765427,Paolo Bosetti
10686975,S. Egidi
2599952,Christos Perentis
36158647,Abhinav Mehrotra
1806767,Mirco Musolesi
1397426946,R. Pastor-Satorras
2061244938,Roberto Larcher
2064287296,A. Casella
3305956,Cristiana Chitic
32359383,Giovanni Torrisi
144103248,I. Rohlfing
2074718691,Holger Doering
5486543,K. Flórez
79927418,Alyshia Gálvez
2150030278,M. Hernández
51911935,S. Verdaguer
2038689632,Sydney Miller
14891295,C. Shirazipour
2180547763,Aimee Fata Holmes
4463174,S. Salvy
2110107327,Bruce Y Lee
2369121,J. Ordovás
2550442,E. Parks
2150937066,Cheryl Anderson
4995811,S. Clinton
6579685,V. Duffy
2153533036,P. Franks
6369301,E. Ginexi
2263239,K. Hammond
3901099,E. Hanlon
117614089,Michael Hittle
1684919,E. Ho
3061660,A. Horn
145566913,R. Isaacson
3154113,P. Mabry
6651786,S. Malone
153090177,Corby K. Martin
50291388,J. Mattei
3870775,S. Meydani
2150673371,L. Nelson
4033325,M. Neuhouser
34438103,Brendan Parent
4950739,N. Pronk
1896339,H. Roche
1932128,S. Saria
49276039,F. Scheer
2104192037,E. Segal
3480649,M. Sevick
2183914278,Linda B Van Horn
4475626,K. Varady
3658243,V. S. Voruganti
2167238781,Marie F Martinez
118084024,Nina van den Broek
5655364,L. Veldhuis
4460309,M. Verhagen
36742453,J. Larsen
2095922995,J. Vink
3194594,W. Burk
2135712601,B. Garcia Bulle Bueno
89358060,A. L. Horn
153016207,M. Bahrami
2120473061,B. Bozkaya
2135738514,E. Moro Egido
6881316,M. Kipke
35719857,Nicki Karimipour
39874097,Nicole Wolfe
1657641273,A. Orechwa
2162859924,Laura Stoddard
2162859605,Mayra Rubio-Diaz
115534724,Gemma North
113957041,G. Dezfuli
2204765645,Sheila Murphy
2205141104,Ashley Phelps
40467678,Jeremy Kagan
49916720,C. Perry
1397408536,L. Baezconde-Garbanati
143912546,Alaina P. Vidmar
47692253,Nenette A. Cáceres
1429583866,Camille R. Schneider-Worthington
2862455,M. Buman
143773955,Sydney Miller
2225668,T. Valente
2112536699,Lai Jiang
144431116,F. Washburn
1500558625,E. Hvitfeldt
2093845636,W. Nicholas
2052639422,P. Simon
2617915,M. Pentz
6183743,W. Cozen
6261020,N. Sood
1865048,D. Conti
2118222765,Calandra G. Whitted
2744403,L. Koehly
5053245,S. Gesell
5733654,S. Barkin
2733281,E. Ip
4323241,Santiago Saldana
32519464,Evan C Sommer
11801881,I. Liu
2088210092,Leandro Garcia
35458205,R. Hunter
6926161,C. Economos
145994734,A. King
32012329,S. Allender
145576625,L. Orellana
11606147,Nicholas Crooks
37133257,K. Bolton
41096979,P. Fraser
144686942,A. Brown
2145242715,Ha Le
40434595,Janette Lowe
145431935,L. Millar
144857052,M. Moodie
5940218,B. Swinburn
144863112,C. Bell
4095386,C. Strugnell
2107789560,Y. Cui
115386045,J. Wilson
13668517,Michelle Fluke
65793359,Paula Chandler - Laney
5441662,M. Goran
3869304,T. Galama
2072704792,C-P. Chou
46858922,Heesung Shin
47522977,Jennifer Marks
40000764,L. Barnett
40413456,J. McGlashan
50486665,Jennifer M. Murray
2637036,J. Badham
143996020,M. Clarke
144201053,F. Kee
48691586,S. Zhang
18683768,M. Pollard
5077783,J. Tucker
39687219,H. Green
3160025,D. Espelage
9921680,J. Manalel
11403782,C. Marcum
36317059,Samantha Calabrese
121325253,D. Hughes
3156260,I. Prichard
2453352,A. Hutchinson
144207360,Carlene J Wilson
34975002,M. Lubbers
5221429,Loes van Rijsewijk
4716675,R. Stolk
66228126,H. D. de Heer
14781032,K. Skapinsky
49418942,Andrea F Goergen
50120533,A. Wilkinson
144887352,J. Coveney
2111447253,C. Miller
2308786,P. Ward
1401562186,M. Ghosh-Dastidar
144161791,R. Beckman
4983684,O. K. Duru
1399830185,A. Abraído-Lanza
4528696,T. Dubowitz
2132087,P. Hovmand
48657580,M. Moodie
47870241,R. Carter
2054568034,Sue Morgan
2052540614,M. Johnstone
120222920,D. Creighton
50498694,Brett A. Ewing
50522251,David P. Kennedy
3008270,D. Kennedy
1393616970,E. D’Amico
7792934,J. Miles
2831118,D. Golinelli
2106052575,Mariana Horta
47500645,D. Kennedy
2150273414,Annie Zhou
1851669,S. Wenzel
144577541,P. Mohr
2042393016,Guijuan Yuan
2067961776,Tan Su Lim
108351276,Wong Kai Juan
2108646364,Quanzhong Li
2186982216,Vicencc G'omez
51460524,Francesco Sobbrio
145080995,L. Alaoui
19349385,Jonathan Weinstein
1405387805,Peio Zuazo-Garin
119192452,Francesco Cerigioni
1403751740,Pedro Rey-Biel
119336246,M. Bils
122161643,S. Birinci
1965904514,A. Bisin
1400408857,D. Bjorkegren
48373452,P. Blair
2141662071,H. Blanco
123924599,A. Blandin
3011673,C. Blattman
119211280,J. Blaum
2141677034,F. Bloch
2141662721,Dworczak
118995066,S. Dyrda
117975962,A. Ebenstein
66205179,M. Eberhardt
2066650326,S. Ebert
118740550,C. Eckel
2082793435,E. Edmonds
3280398,J. Eeckhout
2674571,J. Eichberger
2396018,M. Eichenbaum
2801899,M. Ekmekci
7937649,M. Elliott
2083780718,Fowlie
152680795,K. Fox
49057848,Andrey Fradkin
144047191,A. Frankel
2070725163,S. Franklin
73651013,T. Frattini
115148897,N. Frémeaux
145693487,S. French
144729294,S. Frenkel
144338332,S. Fried
145886764,D. Friedman
2073373894,B. Friedrich
3472592,A. Frug
107917552,C. Frydman
143731937,W. Fuchs
31443830,S. Fujita
48621044,D. Fullerton
67073463,D. Furceri
48648728,A. Fuster
2861863,M. Galenianos
40963867,J. Galí
2773368,S. Galperti
2867490,S. Ganapati
3121112,G. Gancia
2053965314,I.
2083996639,Ganguli
75182270,A. Ganimian
74541088,A. Garin
118974806,R. Garlick
145579958,A. Garnero
113423217,D. Garrett
46907990,C. Garthwaite
123280333,P. Gautier
103224755,F. Geerolf
74115503,N. Gennaioli
8731644,M. Gentzkow
100496043,Suresh George
143702503,G. Georgiadis
117384786,D. Gerardi
97877697,M. Giacoletti
120080425,E. Giannone
2994097,L. Demetrius
48053776,Martin Meier
102953496,Davide Cianciaruso
39695233,M. Ellman
35701593,G. Albano
2919557,S. Lovo
1755694,G. Lugosi
2115530064,Donald J. Brown
2807264,G. Debreu
3307879,J. Geanakoplos
1739521,I. Gilboa
2899754,Roger Guesnerie
2114537,W. Hildenbrand
16200462,Rosa L. Matzkin
2069239362,Kevin Reffet
3347033,Edward Schlee
1911074,S. Demichelis
3122098,V. Crawford
108808984,P. Doyle
40057368,W. Heller
2412206,Jack Robles
2055055558,Michael Sharpe
13657015,A. Gilloran
14683819,T. McGlew
145469525,K. McKee
1701102,R. Kapur
52208299,K. Miyazaki
88093709,T. Uchiba
2151490391,Kenji Tanaka
1396047918,Piyush Ghasiya
28830938,Tasuku Igarashi
2006794050,Shimpei Okuda
2046734,Dilrukshi Gamage
2160632505,Vamshi Krishna Bonagiri
39542868,Mark E. Whiting
2045956,Fabio Giglietto
2177252206,Sawood Anwar
116401772,Roberto Mincigrucci
34779893,Michio Hosaka
2152923695,Wentao Xu
2117868190,Jialiang Shi
40942386,Maneet Singh
2219019,Rishemjit Kaur
50392319,A. Matsuo
39010487,S. Iyengar
2059702963,Makoto Mizuno
153226669,Baofa Du
2143070322,Jiayu Chen
2111884170,Wen Chen
2138443791,Hao Peng
2068447550,Yasuhiro Taguchi
46299998,M. Karasawa
24584128,N. Asai
3278913,Taiji Ueno
98761668,S. Miyamoto
9642898,Kazunori Inamasu
26346181,Take Yo
4015205,Arik Kershenbaum
2002364,D. Blumstein
35154087,M. Roch
4060733,Çağlar Akçay
34727149,Gregory A. Backus
4402133,M. Bee
5506288,K. Bohn
2125470279,Yan Cao
2069306421,Gerald Carter
48802504,Cristiane Cäsar
2071672551,Michael Coen
4098776,S. DeRuiter
2434709,L. Doyle
2331213,S. Edelman
1403975673,R. Ferrer-i-Cancho
4744845,T. Freeberg
26403185,Ellen C. Garland
3625801,Morgan L. Gustison
35017923,H. Harley
3661114,C. Huetz
49853634,Melissa Hughes
114573328,Julia Hyland Bruno
2913493,A. Ilany
3323049,D. Jin
2109892097,Michael Johnson
5674770,C. Ju
2773617,J. Karnowski
152259568,B. Lohr
104513472,B. McCowan
143828311,E. Mercado
3600513,P. Narins
143739501,A. Piel
46544796,M. Rice
49103999,Roberta Salmi
6628460,L. Sayigh
49778016,Yu Shiu
145992386,C. Taylor
145745372,E. Vallejo
2066676317,Sara Waller
1440969642,V. Zamora‐Gutierrez
2672380,Shota Saito
2996230,Yoshito Hirata
2027035476,H. Suzuki
2989684,O. Tchernichovski
50154769,M. Takahasi
50355146,Kenta Suzuki
3135493,K. Okanoya
2200756,Yuki Takeichi
35141423,Reiji Suzuki
1783241,Takaya Arita
50543666,D. Lipkind
1923674,G. Marcus
3365845,D. Bemis
48771852,Nori Jacoby
2111093785,Miki Takahashi
47991598,O. Feher
4272961,Primoz Ravbar
2361778,M. Toyoda
1716799,M. Kitsuregawa
144384790,K. Aihara
39105879,M. Cody
71702144,Charles E. Talor
2115017360,David Cohen
50236173,Khan Md. Mahfuzus Salam
1795982,T. Nishino
119735641,T. Nishio
2807518,Md. Mahfuzus Salam Khan
48850725,P. Mitra
2842748,Y. Kakishita
2049824,B. Merker
152144540,M. Takahashi
144465822,T. Ikegami
27830014,Shinichiro Aoki
49376948,Takanori Ito
119289000,W. Kawar
67119814,H. Nagano
2071704922,M. Aida
118705737,K. Kobayasshi
48348327,H. Kishimoto
32427584,K. Yamazaki
46312973,T. Nagata
12844778,H. Uotani
2086027583,I. Yamashita
6493692,K. Tauchi
2503451,K. Tsukada
2030915545,Nicholas LaBerge
2611075,M. Galesic
1978989,A. Clauset
2088589613,Erik K Johnson
2654157,K. H. Wapman
50202363,Sam Zhang
104538488,Cesar A. Lopez
38099173,Clark H. Cunningham
2056544851,Sierra Pugh
1381079079,Katerina Brandt
2058745548,Usaphea P. Vanna
3963995,Matthew J. Delacruz
2048158342,Quique Guerra
83346045,D. Bhowmik
2111756705,S. J. Goldstein
2148893392,Yixuan J. Hou
48610056,Margaret Gearhart
2058745690,Christine Wiethorn
2165571525,Candace Pope
2080687935,Carolyn Amditis
2165571454,Kathryn Pruitt
2058745671,Cinthia Newberry-Dillon
144305222,J. Schmitz
6646293,L. Premkumar
4678394,A. Adimora
3209833,R. Baric
2319059,M. Emch
40314869,R. Boyce
2620245,A. Aiello
49396408,B. Fosdick
33243560,A. D. de Silva
3976476,J. Juliano
1720741417,A. Markmann
88057509,Kate M Bubar
82668866,Casey E Middleton
151070789,Kristen K. Bjorkman
152469626,R. Parker
1811881,Y. Grad
72640615,Ian Van Buskirk
2055560104,John Schmitz
34959203,T. Brown
2047889390,P. Martinez de Salazar Munoz
2004327965,A. Bhatia
2079937999,B. Bunda
152876230,E. Williams
113924263,D. Bor
1409702088,J. Miller
5727540,A. Mohareb
2047889197,V. Naranbai
1402673857,W. G. Garcia Beltran
2105717417,T. Miller
10417160,J. Thierauf
2207497545,W. Yang
48638824,D. Kress
88042538,K. Stelljes
2107282502,K. Johnson
6254704,J. Lennerz
6329816,A. Iafrate
6208628,S. Balsari
2823200,C. Buckee
2132883381,Pablo Martinez de Salazar Munoz
3212048,Abhishek Bhatia
81378378,B. Bunda
2142569604,Ellen K. Williams
2074481931,D. Bor
46295387,James S. Miller
2207389786,Wenchang Yang
2132821970,Julian Villalba
1921915905,W. Beltran
2132852216,Doug Kress
5274182,Kristen Stelljes
1906671963,F. Castonguay
6774434,T. Saldi
7004058,Erika L. Lasda
123256130,L. C. Bauer
2120433756,J. Kovářík
47706313,P. Gonzales
2053604724,Morgan R. Fink
1521924773,K. Tat
2051441183,Cole R. Hager
2111092754,Jack C. Davis
90287926,C. Ozeroff
79447431,G. Brisson
2902313,L. Leinwand
3528110,M. McQueen
1403771423,S. Ruybal-Pésantez
2174319,F. E. Sáenz
13225919,S. Deed
2118693753,E. Johnson
1405442971,C. Vera-Arias
39702542,K. Tiedje
2743320,K. Day
92517933,Eun Lee
1925560,Samuel F. Way
2052707659,M. Hoefer
1404352333,Kyle Reinholt
1403931603,S. Kissler
48825765,M. Lipsitch
5425387,S. Cobey
2107402330,E. K. Johnson
31951061,R. Kahn
2066337758,Y. Grad
50114253,M. I. Nisar
120306797,N. Ansari
31047442,F. Khalid
121523691,M. Amin
83944257,Hamna Shahbaz
7241908,A. Hotwani
1973970,N. Rehman
15912398,U. Mehmood
3316400,A. Rizvi
2056544346,A. Memon
2144094415,Z. Ahmed
98863820,Ashfaque Ahmed
40225762,J. Iqbal
5784738,A. Saleem
7403328,U. Aamir
3721347,F. Jehan
2076911175,Patrick K. Gonzales
33412481,M. McQueen
5398813,Katherine R. Sabourin
4276100,J. Schultz
2068073186,J. Romero
27396491,M. Lamb
4033215,T. Morrison
1399687539,A. Frazer-Abel
39568639,S. Zimmer
4808118,R. Kedl
3496163,T. Jaenisch
6138031,R. Rochford
18933221,N. Kishore
1877501,M. Prabhu
5371254,D. Goffman
7023004,Y. Beilin
2078058,R. Landau
1388880557,C. Gyamfi‐Bannerman
1972054,B. Bateman
2052436989,Jon R Snyder
144063182,Armin S Razavi
2111776034,Daniel A. Katz
6146944,J. Gal
14765296,A. Bianco
32611978,J. Stone
2228459,E. Hobson
1702522,N. Fefferman
102786403,Puck Rombach
1763153,S. Shai
1422211888,N. Pinter-Wollman
2059598717,Michael Braun
40621108,B. Falk
69525351,E. M. Feit
80054648,J. Helveston
3428718,B. McShane
46298112,Alice Patania
2041652,M. Small
40601922,M. Mina
1402153089,N. Obeng-Adjei
145505693,L. Turner
4648891,A. Ongoiba
50341694,Shanping Li
6841163,S. Doumbo
4296354,Takele B. Yazew
6531625,K. Kayentao
1780846,L. Miller
3698562,B. Traore
144728722,S. Pierce
2040180,T. Lavstsen
2997784,Peter D. Crompton
3158828,T. Tran
100502038,Kathleen Finlinson
1909976,W. Shew
144289157,J. Restrepo
27750021,Mari Kawakatsu
8676192,Philip S. Chodrow
22697386,Nicole Eikmeier
143632229,C. Metcalf
38105796,B. Wilder
23586082,E. Lester
2059543968,S. Shehata
46284483,J. Burke
144754568,J. Hay
1965937258,M. Tambe
143736701,Milind Tambe
3415060,A. Bei
3698291,K. Miura
25898416,A. Diouf
37403559,Nicholas K Baro
31756494,R. Daniels
74629824,A. Griggs
46571718,Eli Moss
4303568,D. Neafsey
5346557,A. Deme
50710024,M. Sy
2093316,S. Schaffner
4325817,A. Ahouidi
1863495,D. Ndiaye
4310826,T. Diéye
4916944,S. Mboup
6316483,S. Volkman
107771465,C. Long
145978059,D. Wirth
2082814,Andrei Cimpian
15910942,A. DeHaven
2862527,Brian A. Nosek
72356050,Sara D. Bowman
52004348,T. Errington
35395330,D. Mellor
1403006514,S. Schmer-Galunder
92105642,A. Russell
2053658454,Tian Zheng
2446109,Tzu-Chi Yen
2067170201,R. Layer
2126782393,Baily Fosdick
2071052213,Michael Bradshaw
1573777157,Paul Doherty
2136984451,F. Khalid
2107234266,A. Ahmed
2172505311,Asif Ahmed
2137966406,J. Iqbal
2172360128,Aamir Ub
6830086,L. Childs
65995149,Najeeb
2119002995,Rehman
2168156428,Junaid Iqbal
3338748,D. Toomre
13618264,K. Wapman
1828520,Vidit Agrawal
144490458,Andrew B Cowley
40913544,Qusay Alfaori
1920647,C. Bacco
3393231,E. Power
144869677,C. Moore
25635057,Caterina De Bacco
2178815,A. Berdahl
2323980,U. Bhat
1935833,Vanessa Ferdinand
49017964,Joshua Garland
1406729778,Keyan Ghazi-Zahedi
33911030,J. Grana
2415125,Joshua A. Grochow
3190491,Yoav Kallus
3393713,C. Kempes
1760743,Artemy Kolchinsky
48550490,E. Libby
143613254,Brendan D. Tracey
49226277,M. Dumas
1387936232,Laurent Hébert-Dufresne
50157448,Caitlin A. Stern
153449057,Joel Nishimura
145404726,Leto Peel
35184405,Sesh A. Sundararaman
2109584112,Weimin Liu
5578640,William R Proto
37916185,D. E. Loy
3861250,Sheri Speede
3866007,Lindsey J. Plenderleith
32852674,P. Sharp
3092707,B. Hahn
2791616,J. Rayner
2861870,S. Arbesman
4994055,U. Ribacke
4930716,Gregory S. Tullo
5201802,Amir E. Zeituni
5678302,Iguosadolo O. Nosamiefan
47786922,Abigail Z. Jacobs
144596753,E. Ott
2886133,F. Sorrentino
2116001354,Shan Yu
2676550,D. Plenz
2152707745,D. Taylor
1772666,D. Geer
31791587,M. Carpenter
117128428,D. Hopkins
2111258316,Teppei Yamamoto
2024364640,Nathan R. Lee
117515322,M. Landgrave
8226867,Libby Jenke
4026563,Dominik Hangartner
49880524,Michael M. Bechtel
6206594,Yotam Margalit
35299236,Jeremy Ferwerda
1404062616,N. Adams-Cohen
1838141146,Jennifer Fei
39523274,Duncan Lawrence
2223030,J. Weinstein
2401632,E. Paulson
50033874,Andrea Dillon
5467430,G. Gronvall
39778117,Kelsey A. Gregg
1381245054,I. Belda
121476046,M. Ayuso
1398176063,X. Sala-Blanch
144693674,R. Bergé
39215766,X. Sala
2107263097,J. Fernández
6661101,C. Gomar
2787948,J. M. Carbó
2071262787,G. Martínez
2107797985,J. Sánchez
2061179543,A. Alarcón
50766884,L. Salvador
4528679,M. Nalda
50408581,J. Domenech
6798828,M. Basora
14209174,A. Cuchí
105029255,M. Moragas
12552096,X. Barceló
81619725,F. Sabater
77845407,C. Hernández
121013827,M. Anglada
34329353,J. Marques
52136006,Anouk van Hooij
4344470,S. V. D. van den Eeden
3720421,R. Richardus
6005331,Elisa M. Tjon Kon Fat
40154425,L. Wilson
1399968598,K. Franken
152539641,Merufa Khatun
144418423,K. Alam
1379958329,Abu Sufian Chowdhury
47966800,J. Richardus
5138366,P. Corstjens
5315702,A. Geluk
38146417,Kallyan Kundu
1381260943,Johan Chandra Roy
152830012,Tasnuva Zafar
153271508,Abu Sufian Chowdhury
4218385,D. Nieboer
84589931,C. Butlin
2194162849,Konrad van der Zwet
3937438,L. Oskam
6486220,D. Pahan
5893773,C. D. de Dood
152661005,Korshed Alam
37256531,S. Schrey
3131758,H. Stepan
2056193587,U. Sack
4467431,F. Moet
47021220,J. Hofmann
16328132,M. Kortung
11795488,B. Pustowoit
12835128,U. Piskazeck
38545359,Jakob Straehle
49229389,V. Gangadharan
2031676569,Natalie Heike
2064220374,Abdelrahman Khalifa
2060562540,Alessandro Motta
2172927843,Niansheng Ju
2172890597,Meike Sievers
3520063,J. Gempt
40364290,H. S. Meyer
2495450,M. Helmstaedter
4571887,Yunfeng Hua
5285459,V. Pawlak
5507723,Philip Laserstein
8524161,K. Boergens
5802295,J. Kerr
2133729466,Mostafa El-Feky
5342713,Manuel Berning
40539032,B. Staffler
6639414,Marcel Beining
2074443538,Christian Schramm
2517795,Philipp Hennig
46738098,Heiko Wissler
145594257,J. Varghese
82771295,N. Frans
6556567,B. Hummelen
4853421,M. Paap
119080818,Suzanne J Robberegt
1666101437,B. Kooiman
6460358,Y. Stikkelbroek
6953560,K. Hoorelbeke
9634925,N. Van den Bergh
2925675,R. de Raedt
6868603,E. Koster
117916404,W. Van Den Boom
37760183,E. Marra
51065854,N. van der Vliet
3525531,J. Elberse
2165057857,Suzan K. Van Dijken
41095729,Mart van Dijk
38446368,Saskia Euser
1475583814,M. Derks
82502899,M.T.W. Leurs
6841423,R. Sanderman
37841008,M. de Bruin
20687563,N. Vollbehr
1397382190,A. Bartels-Velthuis
46650617,S. Castelein
6191280,M. Schroevers
6558885,A. D. Stant
4286274,P. D. de Jong
6041063,B. Ostafin
88801524,M. Verschoor
5057713,W. Poortinga
49728171,G. Böhm
152370145,L. Steg
2185482787,Ante J Schlesselmann
6073858,R. Huntjens
144882283,S. Renard
2185486333,Vera E De Vries
2121129393,G. Pijnenborg
2143992,A. Boevé
35082751,R. Bosker
2096390377,J. Vugteveen
35427784,R. Hoekstra
114133079,Samuel Brazys
1660915292,Nicolai Berk
2086538768,J. Kantorowicz
21610999,D. Traber
2079869218,Erik de Vries
31694249,Christian Rauh
114552299,B. Bes
2098803767,Anna Brosius
120850091,Bert N. Bakker
80589089,Christopher J. Williams
153826809,E. D. Vries
31578634,Jason Barabas
51516431,Jennifer Jerit
116698657,William M. Pollock
113824823,Roland Kappe
2083200268,Elizabeth Nielsen
145332819,Mark Steedman
46247632,Ida Szubert
2769805,Omri Abend
145254207,Nathan Schneider
108370418,Samuel Gibbon
2075461978,Ramon Sanabria
40860114,Hao Tang
14310569,Kate McCurdy
144871732,Adam Lopez
3130103,Yevgen Matusevych
2308553,H. Kamper
51004619,Thomas Schatz
47883430,Naomi H Feldman
2597310,Xuan-Nga Cao
2202008,Emmanuel Dupoux
90049550,E. Dupoux
1500378730,Ruolan Li
1396680588,Elizabeth Nielsen
3197800,Aibek Makazhanov
123835236,S. V. D. Feest
21325325,H. Yi
40633994,B. Davis
1388624218,Mihaela Stoian
3469333,Sameer Bansal
134377986,M. Corkery
22302562,Toms Bergmanis
3257352,Thomas Schatz
2924113,Karen Livescu
40898406,Enno Hermann
1793005,James P. Kirby
2056930826,Sameer Bansal
15652489,T. Kwiatkowski
50463401,Nathaniel J. Smith
145177220,Mark Johnson
